REGION;CITY;addr:street;addr:housenumber;SEX;count;;;
Челябинская;Челябинск;Сулимова;4;женский;17;;;
Челябинская;Челябинск;Сулимова;41;мужской;19;;;
Челябинская;Челябинск;Сулимова;43;женский;17;;;
Челябинская;Челябинск;Сулимова;43;мужской;18;;;
Челябинская;Челябинск;Сулимова;43А;женский;43;;;
Челябинская;Челябинск;Сулимова;44;мужской;26;;;
Челябинская;Челябинск;Сулимова;47;женский;26;;;
Челябинская;Челябинск;Сулимова;47А;мужской;14;;;
Челябинская;Челябинск;Сулимова;48;женский;11;;;
Челябинская;Челябинск;Сулимова;49А;мужской;35;;;
Челябинская;Челябинск;Сулимова;5;женский;102;;;
Челябинская;Челябинск;Сулимова;50;мужской;83;;;
Челябинская;Челябинск;Сулимова;51;мужской;1;;;
Челябинская;Челябинск;Сулимова;51А;женский;1;;;
Челябинская;Челябинск;Сулимова;51Б;мужской;1;;;
Челябинская;Челябинск;Сулимова;51В;женский;1;;;
Челябинская;Челябинск;Сулимова;52;мужской;2;;;
Челябинская;Челябинск;Сулимова;53;женский;2;;;
Челябинская;Челябинск;Сулимова;58;мужской;1;;;
Челябинская;Челябинск;Сулимова;60;женский;1;;;
Челябинская;Челябинск;Сулимова;64;женский;2;;;
Челябинская;Челябинск;Сулимова;65;мужской;1;;;
Челябинская;Челябинск;Сулимова;66;женский;1;;;
Челябинская;Челябинск;Сулимова;67;женский;2;;;
Челябинская;Челябинск;Сулимова;68;женский;1;;;
Челябинская;Челябинск;Сулимова;69;мужской;1;;;
Челябинская;Челябинск;Сулимова;7;женский;2;;;
